product_id,product_sugar_content,product_type,store_id,store_size,store_location_city_type,store_type,product_weight,product_allocated_area,product_mrp,store_establishment_year,product_store_sales_total
FD5582,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,9.5,0.156,147.39,2009.0,2748.53
FD785,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,10.29,0.123,154.03,2009.0,3062.03
FD228,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,12.64,0.093,165.84,1998.0,1404.47
FD7275,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,15.23,0.012,187.84,1987.0,4870.4
FD5172,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,14.14,0.126,182.81,1987.0,4521.29
FD5999,Regular,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2,8.76,0.062,149.63,2009.0,2627.03
FD8406,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.94,0.057,181.81,1987.0,4682.06
DR1389,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1,15.67,0.078,144.64,1987.0,4087.25
FD593,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.81,0.12,160.44,2009.0,3544.84
FD6315,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,14.42,0.067,181.17,1987.0,4550.07
FD957,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,11.3,0.015,114.98,1987.0,2492.82
FD8042,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,15.76,0.015,141.45,1987.0,4040.31
FD6168,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,12.35,0.028,183.26,1987.0,4126.84
FD1683,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,9.61,0.074,129.04,1987.0,2397.13
FD1548,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.56,0.027,126.98,2009.0,2795.66
FD3462,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,9.33,0.018,139.2,2009.0,2541.09
DR8359,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,15.06,0.014,146.66,2009.0,3990.69
FD4328,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.47,0.047,148.74,2009.0,3448.1
FD1462,Regular,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.24,0.023,107.71,2009.0,2555.12
DR5555,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.7,0.012,146.45,2009.0,3226.86
FD5520,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,15.47,0.035,130.49,2009.0,3752.3
FD3380,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.37,0.089,108.51,2009.0,2827.9
FD1026,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,13.31,0.053,168.1,1987.0,4032.14
FD3599,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,10.49,0.087,93.74,1998.0,1874.02
FD2483,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.18,0.02,142.08,2009.0,2792.58
FD8547,reg,Breads,OUT004,Medium,Tier 2,Supermarket Type2,11.8,0.029,144.64,2009.0,3212.19
FD4976,Low Sugar,Breakfast,OUT002,Small,Tier 3,Food Mart,9.42,0.006,116.4,1998.0,2095.91
FD1752,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.68,0.076,137.53,2009.0,3716.88
FD2826,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,15.98,0.072,139.19,1987.0,4044.71
FD1315,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.18,0.038,145.44,2009.0,3541.0
FD222,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,11.7,0.185,199.75,1987.0,3242.67
FD7239,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.4,0.064,129.37,2009.0,2583.48
FD2716,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,8.83,0.128,93.56,1998.0,1494.79
FD3445,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,7.97,0.086,100.48,1998.0,1443.31
FD2239,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.31,0.008,166.58,2009.0,3775.28
FD2744,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,8.52,0.027,167.62,2009.0,2940.48
FD6282,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,8.72,0.132,137.37,1987.0,2366.22
FD846,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.08,0.049,116.28,2009.0,2920.22
FD3707,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,12.54,0.032,158.7,2009.0,3665.97
DR1346,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,15.27,0.076,145.34,1987.0,4010.34
FD3055,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,9.01,0.099,53.86,1998.0,723.24
FD3553,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,11.37,0.079,108.22,1987.0,2368.69
FD5887,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,13.52,0.026,198.73,1987.0,4707.35
FD4074,Low Sugar,Breads,OUT002,Small,Tier 3,Food Mart,10.5,0.027,105.15,1998.0,2109.29
FD7128,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,13.06,0.112,87.14,1987.0,2320.84
FD8242,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.97,0.034,127.04,2009.0,2890.19
FD6200,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,10.51,0.036,123.28,1987.0,2482.12
FD3692,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.21,0.176,144.38,2009.0,3751.48
FD5542,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.97,0.104,147.5,2009.0,3760.57
DR2901,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.23,0.16,140.87,2009.0,3457.25
FD6977,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,15.52,0.071,188.27,1987.0,4944.48
FD3765,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,9.13,0.027,121.09,1998.0,2125.92
FD3565,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2,13.84,0.019,144.55,2009.0,3671.59
FD3819,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,13.17,0.044,214.77,1987.0,4955.81
DR7136,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1,15.13,0.062,171.98,1987.0,4523.53
NC6634,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.4,0.117,143.4,2009.0,3096.37
FD2276,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.85,0.151,167.37,2009.0,3462.07
FD7903,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,11.75,0.043,105.44,1987.0,2397.77
FD4239,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.93,0.04,123.32,2009.0,2804.14
FD8737,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.85,0.04,134.13,2009.0,3685.65
FD6058,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.48,0.214,105.0,2009.0,2554.01
FD664,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.01,0.121,166.37,2009.0,3930.17
FD3970,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,10.28,0.135,113.83,1998.0,2237.04
FD4677,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,15.91,0.018,180.01,1987.0,4863.18
FD1613,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.98,0.008,147.43,2009.0,3083.09
NC6818,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,12.82,0.093,209.19,1987.0,4763.15
NC2391,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.9,0.076,111.51,2009.0,2783.42
FD4922,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.58,0.178,117.91,2009.0,3066.6
FD2380,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.46,0.154,154.78,1987.0,4019.64
DR6985,Regular,Soft Drinks,OUT002,Small,Tier 3,Food Mart,11.28,0.054,87.69,1998.0,1928.58
FD1070,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.13,0.022,138.97,2009.0,3395.52
FD4627,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.67,0.026,169.48,1987.0,4141.67
FD6394,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,8.23,0.111,150.56,2009.0,2526.52
DR7797,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.46,0.075,135.73,2009.0,3404.91
FD7328,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.67,0.069,136.91,2009.0,3476.08
NC5740,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.59,0.007,145.95,2009.0,3642.94
DR8047,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.33,0.147,154.99,2009.0,3768.48
FD5461,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,9.87,0.049,141.7,2009.0,2715.0
FD8175,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.61,0.056,135.29,2009.0,3430.23
FD486,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.36,0.094,142.11,2009.0,4111.76
NC3626,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,13.58,0.124,164.07,1987.0,4010.75
NC6938,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.42,0.064,136.32,2009.0,3407.13
FD4453,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,9.2,0.164,214.95,1987.0,4061.89
FD1233,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,11.22,0.122,121.07,2009.0,2597.73
FD7726,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2,10.25,0.17,135.07,2009.0,2666.67
FD3646,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.2,0.051,131.34,2009.0,3029.69
FD2479,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.23,0.05,177.75,2009.0,3986.38
DR7067,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,14.83,0.021,147.13,2009.0,3946.78
FD6434,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.21,0.07,135.67,2009.0,3121.07
FD3441,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.87,0.021,116.93,2009.0,2887.23
DR5292,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,15.27,0.082,144.22,2009.0,3988.19
FD3612,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,14.26,0.115,160.09,1987.0,4083.51
FD825,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.37,0.013,121.08,2009.0,3310.88
FD3425,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,9.51,0.143,166.46,2009.0,3139.89
FD7005,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,10.03,0.016,126.66,1987.0,2444.17
FD190,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.09,0.045,143.38,2009.0,1561.06
FD8628,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,10.96,0.109,130.68,2009.0,2737.2
FD5502,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,16.37,0.046,102.86,2009.0,3389.62
FD2666,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2,12.65,0.104,124.21,2009.0,2986.19
FD8068,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.09,0.148,124.13,2009.0,3084.52
FD3829,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,9.88,0.026,131.72,2009.0,2512.52
FD3588,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,10.21,0.096,121.78,1987.0,2385.57
FD1244,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,9.4,0.067,133.71,1987.0,2444.93
FD2645,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,13.54,0.085,173.14,1987.0,4188.21
FD6671,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1,16.05,0.133,170.26,1987.0,4697.11
FD6506,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,16.44,0.233,124.57,2009.0,3849.32
FD4761,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,10.65,0.251,144.18,2009.0,2943.04
FD4794,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.85,0.035,177.97,1987.0,4583.6
FD2351,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart,9.0,0.061,126.52,1998.0,2207.25
FD3529,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,10.52,0.024,132.07,2009.0,2664.9
FD5851,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,10.77,0.066,114.34,1987.0,2359.43
FD2560,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.4,0.021,153.16,2009.0,3522.31
DR1666,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.01,0.142,167.55,2009.0,3501.55
NC3879,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,14.39,0.074,83.04,2009.0,2536.72
FD6234,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.52,0.121,130.14,2009.0,2851.53
FD8634,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.41,0.076,128.87,2009.0,3025.94
FD2783,Regular,Seafood,OUT002,Small,Tier 3,Food Mart,9.41,0.021,54.64,1998.0,829.1
FD2803,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,10.79,0.14,102.78,1998.0,2127.24
FD7897,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,12.79,0.052,174.82,1987.0,4051.84
FD6927,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.57,0.082,129.55,2009.0,3076.96
FD4212,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,13.53,0.167,171.25,1987.0,4147.75
NC5184,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,14.08,0.034,154.97,2009.0,3938.13
FD4449,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.92,0.035,146.65,2009.0,3279.12
FD7009,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,11.83,0.12,124.6,2009.0,2807.64
FD3162,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.32,0.054,166.25,2009.0,3997.29
FD1188,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,9.38,0.053,118.33,1998.0,2126.45
FD6369,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.52,0.086,146.28,2009.0,3182.28
FD5614,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,16.2,0.059,108.73,2009.0,3472.08
FD660,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,10.94,0.113,106.85,1998.0,2243.02
FD4438,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.31,0.05,139.57,2009.0,3223.9
FD2731,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,15.66,0.075,175.18,1987.0,4708.78
FD398,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.28,0.045,149.12,2009.0,4912.92
NC5348,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,11.19,0.049,95.12,1998.0,2059.89
FD3232,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.93,0.019,134.66,2009.0,3262.85
FD8476,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.18,0.069,154.64,2009.0,3953.36
FD1363,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,9.21,0.113,138.68,2009.0,2505.31
NC3661,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,15.73,0.035,180.51,1987.0,4834.18
DR1269,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.55,0.025,138.27,2009.0,3251.68
FD7823,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.17,0.055,145.4,2009.0,3535.71
FD582,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.45,0.077,118.27,2009.0,2849.96
FD2578,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,10.52,0.044,87.07,1998.0,1745.42
FD7700,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.27,0.081,144.13,2009.0,3082.59
FD8220,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,14.92,0.108,175.43,1987.0,4545.78
NC4570,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,11.9,0.142,100.77,1987.0,2335.69
DR7900,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,10.03,0.027,120.4,1987.0,2315.58
FD4701,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.42,0.028,152.78,2009.0,3292.45
FD2962,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.62,0.082,139.95,2009.0,3074.3
DR7002,Regular,Soft Drinks,OUT002,Small,Tier 3,Food Mart,10.37,0.06,105.52,1998.0,2088.56
NC7291,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.62,0.021,121.39,2009.0,3146.23
NC1406,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,8.99,0.066,83.37,1998.0,1323.01
FD732,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.07,0.049,123.85,2009.0,3300.27
FD8315,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.18,0.062,162.52,1987.0,4116.57
FD2446,Regular,Meat,OUT002,Small,Tier 3,Food Mart,9.9,0.015,85.56,1998.0,1574.05
DR5056,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.09,0.112,123.09,2009.0,3062.32
FD8739,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,15.87,0.099,128.43,2009.0,3798.73
FD4022,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.43,0.174,162.44,2009.0,3493.23
NC6837,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,12.67,0.046,175.83,1987.0,4045.46
NC687,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,14.1,0.106,203.7,1987.0,4939.33
FD4376,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,9.06,0.027,152.67,2009.0,2757.64
NC5713,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,14.55,0.092,148.29,2009.0,3907.49
FD5273,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.4,0.056,168.06,2009.0,3826.59
NC1639,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.04,0.121,149.5,2009.0,3365.3
FD4827,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.97,0.081,133.78,2009.0,3027.5
FD5402,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1,12.61,0.058,96.67,1987.0,2413.63
FD6922,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.0,0.047,121.32,2009.0,3004.95
NC5883,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,8.95,0.059,116.97,1998.0,2002.18
FD3385,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,14.53,0.016,181.25,1987.0,4578.3
FD5065,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.8,0.017,177.73,1987.0,4567.8
FD7710,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,10.44,0.023,145.83,2009.0,2927.84
FD2538,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,7.86,0.12,144.42,1987.0,2316.49
FD3240,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,12.58,0.006,182.69,1987.0,4166.31
FD2776,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,10.69,0.128,177.35,2009.0,3630.24
FD4158,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.92,0.064,147.15,2009.0,3515.89
FD4712,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,9.68,0.041,160.78,2009.0,3061.6
FD2686,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.96,0.108,134.84,2009.0,3046.32
NC5317,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,15.37,0.04,120.78,2009.0,3531.01
NC6978,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.59,0.193,153.95,2009.0,3580.69
FD4483,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.84,0.011,101.99,2009.0,2574.88
FD2384,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,12.7,0.035,179.62,1987.0,4130.91
FD1027,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,10.98,0.023,143.26,2009.0,2997.53
FD3889,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.52,0.075,151.36,2009.0,3963.16
FD277,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,11.09,0.128,90.68,1987.0,3152.08
NC1229,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.77,0.168,145.18,2009.0,3216.55
FD8435,Regular,Meat,OUT002,Small,Tier 3,Food Mart,10.24,0.059,115.23,1998.0,2257.56
FD7377,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.76,0.064,189.07,1987.0,4564.45
FD8061,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.0,0.023,146.58,2009.0,2845.23
FD3202,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.97,0.073,169.98,2009.0,3767.55
DR2547,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.03,0.032,153.34,2009.0,3216.48
FD3759,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.23,0.037,151.76,2009.0,3681.34
NC5700,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.44,0.029,149.79,2009.0,3234.72
FD2755,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.57,0.097,164.67,2009.0,3796.14
FD3920,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,16.36,0.103,142.17,1987.0,4190.49
FD143,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,10.12,0.082,79.92,1987.0,3164.09
FD916,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.58,0.122,163.26,2009.0,3542.29
FD1950,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.99,0.082,169.17,2009.0,3983.52
FD7319,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.86,0.027,169.84,2009.0,3741.18
NC7375,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,13.23,0.089,147.24,2009.0,3588.15
NC5379,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.44,0.012,141.51,2009.0,2840.46
DR1262,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1,13.61,0.036,191.56,1987.0,4580.42
FD8431,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,15.19,0.191,154.18,1987.0,4172.46
FD7383,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,17.93,0.046,141.15,1987.0,4524.57
FD6373,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,10.17,0.098,74.27,1998.0,1402.37
FD4059,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.28,0.121,159.61,1987.0,4078.79
DR3008,Regular,Hard Drinks,OUT002,Small,Tier 3,Food Mart,8.96,0.023,113.57,1998.0,1934.23
NC4006,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.26,0.159,124.22,2009.0,2896.91
FD5676,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.22,0.074,135.02,2009.0,3109.34
FD7778,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.03,0.026,129.03,2009.0,2943.15
FD4917,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,10.87,0.089,149.85,2009.0,3109.06
FD1078,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,6.78,0.11,125.21,1998.0,1679.7
DR8566,Regular,Soft Drinks,OUT002,Small,Tier 3,Food Mart,10.85,0.111,102.41,1998.0,2132.57
FD6370,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,11.88,0.16,128.15,2009.0,2891.5
FD5398,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.32,0.019,155.02,2009.0,3766.5
FD8237,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.48,0.018,135.07,2009.0,3394.93
DR7461,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,9.54,0.144,136.84,2009.0,2541.15
FD7637,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,15.25,0.057,181.76,1987.0,4751.31
FD3735,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.12,0.024,149.28,2009.0,3152.15
FD3528,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.43,0.133,137.6,2009.0,3209.85
FD668,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.69,0.028,169.01,1987.0,4138.23
FD3632,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,10.62,0.068,145.3,2009.0,2958.97
FD5191,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,15.47,0.094,152.2,1987.0,4195.95
FD8101,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.3,0.02,126.68,2009.0,3409.6
NC1383,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.02,0.014,167.91,2009.0,3962.72
